State,Start Time,End Time,Factory,Line,Good Glove,Produced Glove,Empty Link,Cuff TR,No beading ,Palm TR,Unstripped,No glove ,Functional,Others
Running,2022-10-27_14:11:22,2022-10-27_14:12:31,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-10-28_09:58:54,2022-10-28_10:00:00,F999,999,0,0,0,0,0,0,0,0,0,0
Running,2022-10-31_09:50:15,2022-10-31_09:51:01,F999,999,0,49,134,33,0,0,0,49,0,0,0,0,0,0
Running,2022-10-31_11:57:43,2022-10-31_12:00:00,F999,999,940,1076,0,136,0,0,0,0,0,0,0,0,0,0
Running,2022-10-31_12:00:00,2022-10-31_12:53:13,F999,999,24841,28420,0,3579,0,0,0,0,0,0,0,0,0,0
Running,2022-10-31_13:06:36,2022-10-31_13:55:06,F999,999,24006,27374,0,3368,0,0,0,0,0,0,0,0,0,0
